"cod_materia","codenservicio_mat","nombre_mat","tipo_descriptor","cod_condicion","cod_condicion_padre","tipo","cantmaterias","cod_plan","cantcreditos","cod_grupo","nombre_grupo","cod_elemento","tipo_instancia","nombre_mat-2","codenservicio_mat-2"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","E","25401","25404","N","","","","","","58213","C","INT. A LAS REDES DE COMPUTADORAS","1433"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500959","500960","N","","","","","","33100","E","COMUNICACION DE DATOS","CP364"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500964","500966","B","1","","","","","32700","E","ARQUITECTURA DE SISTEMAS","CP28"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500960","500966","NOT","","","","","","","","",""
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500961","500966","B","1","","","","","32663","E","PROGRAMACION 3","1323"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500961","500966","B","1","","","","","32701","E","PROGRAMACION III","CP29"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500962","500966","D","","","10","4442","CIENCIAS EXPERIMENTALES","","","",""
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500963","500966","B","1","","","","","4314","C","SISTEMAS OPERATIVOS","1511"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500963","500966","B","1","","","","","4441","C","SISTEMAS OPERATIVOS","1518"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500963","500966","B","1","","","","","5731","C","SISTEMAS OPERATIVOS","1537"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500963","500966","B","1","","","","","32170","E","SISTEMAS OPERATIVOS","C350"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500963","500966","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500963","500966","B","1","","","","","57870","C","SISTEMAS OPERATIVOS","1532"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500964","500966","B","1","","","","","32664","E","INT. A LA ARQUITECTURA DE COMPUTADORES","1403"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500964","500966","B","1","","","","","58141","C","ARQUITECTURA DE COMPUTADORES 2","1425"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500965","500966","B","1","","","","","32589","E","CALCULO 1","1020"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500965","500966","B","1","","","","","32619","E","ANALISIS MATEMATICO I","CP1"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500965","500966","B","1","","","","","33644","E","CALCULO 1 (ANUAL)","1052"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500965","500966","B","1","","","","","33646","E","CALCULO 1","1070"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500965","500966","B","1","","","","","33738","E","CREDITOS ASIGNADOS POR REVALIDA","MAT33"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500965","500966","B","1","","","","","77790","E","CALCULO DIF. E INTEGRAL EN UNA VARIABLE","1061"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500965","500966","B","1","","","","","88356","E","CREDITOS NO ACUM CDIV","1061P"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500965","500966","B","1","","","","","89298","E","CREDITOS NO ACUM CALCULO 1","1020P"
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","C","500966","","AND","","","","","","","","",""
"18409","1433","INT. A LAS REDES DE COMPUTADORAS","E","25404","","AND","","","","","","","","",""
"18401","1406","INT. A LAS REDES DE COMPUTADORES","E","25413","25414","N","","","","","","34136","E","CREDITOS ASIGNADOS POR REVALIDA","AR30"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","E","25414","25416","NOT","","","","","","","","",""
"18401","1406","INT. A LAS REDES DE COMPUTADORES","E","25415","25416","N","","","","","","57917","C","INT. A LAS REDES DE COMPUTADORES","1406"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500934","500935","N","","","","","","33100","E","COMUNICACION DE DATOS","CP364"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500930","500936","B","1","","","","","77790","E","CALCULO DIF. E INTEGRAL EN UNA VARIABLE","1061"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500929","500936","B","1","","","","","32170","E","SISTEMAS OPERATIVOS","C350"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500929","500936","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500929","500936","B","1","","","","","5731","C","SISTEMAS OPERATIVOS","1537"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500929","500936","B","1","","","","","4441","C","SISTEMAS OPERATIVOS","1518"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500929","500936","B","1","","","","","4314","C","SISTEMAS OPERATIVOS","1511"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500935","500936","NOT","","","","","","","","",""
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500933","500936","B","1","","","","","58141","C","ARQUITECTURA DE COMPUTADORES 2","1425"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500933","500936","B","1","","","","","32700","E","ARQUITECTURA DE SISTEMAS","CP28"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500933","500936","B","1","","","","","32664","E","INT. A LA ARQUITECTURA DE COMPUTADORES","1403"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500932","500936","B","1","","","","","32701","E","PROGRAMACION III","CP29"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500932","500936","B","1","","","","","32663","E","PROGRAMACION 3","1323"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500931","500936","D","","","10","4442","CIENCIAS EXPERIMENTALES","","","",""
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500930","500936","B","1","","","","","89298","E","CREDITOS NO ACUM CALCULO 1","1020P"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500930","500936","B","1","","","","","88356","E","CREDITOS NO ACUM CDIV","1061P"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500929","500936","B","1","","","","","57870","C","SISTEMAS OPERATIVOS","1532"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500930","500936","B","1","","","","","32589","E","CALCULO 1","1020"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500930","500936","B","1","","","","","32619","E","ANALISIS MATEMATICO I","CP1"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500930","500936","B","1","","","","","33644","E","CALCULO 1 (ANUAL)","1052"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500930","500936","B","1","","","","","33646","E","CALCULO 1","1070"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500930","500936","B","1","","","","","33738","E","CREDITOS ASIGNADOS POR REVALIDA","MAT33"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500930","500936","B","1","","","","","33958","E","CREDITOS ASIGNADOS POR REVALIDA","CAL10"
"18401","1406","INT. A LAS REDES DE COMPUTADORES","E","25416","","AND","","","","","","","","",""
"18401","1406","INT. A LAS REDES DE COMPUTADORES","C","500936","","AND","","","","","","","","",""
"18436","1450","INT. A LA TEORIA DE LA INFORMACION","C","503214","","B","1","","","","","32632","E","PROBABILIDAD Y ESTADISTICA","1025"
"18436","1450","INT. A LA TEORIA DE LA INFORMACION","C","503214","","B","1","","","","","32623","E","ANALISIS MATEMATICO II","CP6"
"18427","1432","INT. A LA TEORIA DE LA INFORMACION","C","503235","","B","1","","","","","32632","E","PROBABILIDAD Y ESTADISTICA","1025"
"18436","1450","INT. A LA TEORIA DE LA INFORMACION","C","503214","","B","1","","","","","33778","E","PROBABILIDAD Y ESTADISTICA","1075"
"18436","1450","INT. A LA TEORIA DE LA INFORMACION","C","503214","","B","1","","","","","32684","E","ANALISIS MATEMATICO II (P. 74)","CP25"
"18427","1432","INT. A LA TEORIA DE LA INFORMACION","C","503235","","B","1","","","","","88359","E","CREDITOS NO ACUM PROB Y EST.","1025P"
"18427","1432","INT. A LA TEORIA DE LA INFORMACION","C","503235","","B","1","","","","","32623","E","ANALISIS MATEMATICO II","CP6"
"18436","1450","INT. A LA TEORIA DE LA INFORMACION","C","503214","","B","1","","","","","88359","E","CREDITOS NO ACUM PROB Y EST.","1025P"
"18427","1432","INT. A LA TEORIA DE LA INFORMACION","C","503235","","B","1","","","","","32684","E","ANALISIS MATEMATICO II (P. 74)","CP25"
"18427","1432","INT. A LA TEORIA DE LA INFORMACION","C","503235","","B","1","","","","","33778","E","PROBABILIDAD Y ESTADISTICA","1075"
"20480","1936","INT. AL MIDDLEWARE","C","25423","25425","N","","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"20480","1936","INT. AL MIDDLEWARE","C","25424","25425","B","2","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"20480","1936","INT. AL MIDDLEWARE","C","25424","25425","B","2","","","","","4494","C","TALLER III ( 2DO.SEM.)","CP71"
"20480","1936","INT. AL MIDDLEWARE","C","25426","25428","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"20480","1936","INT. AL MIDDLEWARE","C","25426","25428","B","1","","","","","32696","E","SISTEMAS OPERATIVOS","1511"
"20480","1936","INT. AL MIDDLEWARE","C","25426","25428","B","1","","","","","32170","E","SISTEMAS OPERATIVOS","C350"
"20480","1936","INT. AL MIDDLEWARE","C","25425","25428","OR","","","","","","","","",""
"20480","1936","INT. AL MIDDLEWARE","C","25427","25428","B","1","","","","","33099","E","BASES DE DATOS","CP362"
"20480","1936","INT. AL MIDDLEWARE","C","25427","25428","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"20480","1936","INT. AL MIDDLEWARE","C","25426","25428","B","1","","","","","33693","E","SISTEMAS OPERATIVOS","1537"
"20480","1936","INT. AL MIDDLEWARE","C","25426","25428","B","1","","","","","33112","E","SISTEMAS OPERATIVOS","1532"
"20480","1936","INT. AL MIDDLEWARE","C","25426","25428","B","1","","","","","32841","E","SISTEMAS OPERATIVOS","1518"
"38092","1948","INT. AL MIDDLEWARE","C","191639","191641","B","2","","","","","4494","C","TALLER III ( 2DO.SEM.)","CP71"
"38092","1948","INT. AL MIDDLEWARE","C","191640","191641","N","","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"38092","1948","INT. AL MIDDLEWARE","C","191639","191641","B","2","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"38092","1948","INT. AL MIDDLEWARE","C","191642","191644","B","1","","","","","4649","C","TALLER IV (1ER.SEM.)","CP363"
"38092","1948","INT. AL MIDDLEWARE","C","191637","191644","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"38092","1948","INT. AL MIDDLEWARE","C","191637","191644","B","1","","","","","33099","E","BASES DE DATOS","CP362"
"38092","1948","INT. AL MIDDLEWARE","C","191638","191644","B","1","","","","","32170","E","SISTEMAS OPERATIVOS","C350"
"38092","1948","INT. AL MIDDLEWARE","C","191638","191644","B","1","","","","","32696","E","SISTEMAS OPERATIVOS","1511"
"38092","1948","INT. AL MIDDLEWARE","C","191638","191644","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"38092","1948","INT. AL MIDDLEWARE","C","191638","191644","B","1","","","","","32841","E","SISTEMAS OPERATIVOS","1518"
"38092","1948","INT. AL MIDDLEWARE","C","191638","191644","B","1","","","","","33112","E","SISTEMAS OPERATIVOS","1532"
"38092","1948","INT. AL MIDDLEWARE","C","191638","191644","B","1","","","","","33693","E","SISTEMAS OPERATIVOS","1537"
"38092","1948","INT. AL MIDDLEWARE","C","191641","191644","OR","","","","","","","","",""
"38092","1948","INT. AL MIDDLEWARE","C","191642","191644","B","1","","","","","4527","C","INT. A LA INGENIERIA DE SOFTWARE","1716"
"38092","1948","INT. AL MIDDLEWARE","C","191642","191644","B","1","","","","","4596","C","TALLER IV (ANUAL)","C402"
"38092","1948","INT. AL MIDDLEWARE","C","191643","191644","B","1","","","","","33100","E","COMUNICACION DE DATOS","CP364"
"38092","1948","INT. AL MIDDLEWARE","C","191643","191644","B","1","","","","","57917","C","INT. A LAS REDES DE COMPUTADORES","1406"
"38092","1948","INT. AL MIDDLEWARE","C","191643","191644","B","1","","","","","58200","C","REDES DE COMPUTADORAS","1446"
"38092","1948","INT. AL MIDDLEWARE","C","191643","191644","B","1","","","","","58213","C","INT. A LAS REDES DE COMPUTADORAS","1433"
"38092","1948","INT. AL MIDDLEWARE","C","191643","191644","B","1","","","","","64663","E","ASPECTOS BASICOS DE REDES DE COMPUT","1454"
"38092","1948","INT. AL MIDDLEWARE","C","191644","","AND","","","","","","","","",""
"20480","1936","INT. AL MIDDLEWARE","C","25428","","AND","","","","","","","","",""
"36914","1543","INT. AL NEGOCIO DEL SOFTWARE","C","778851","","B","1","","","","","4649","C","TALLER IV (1ER.SEM.)","CP363"
"36914","1543","INT. AL NEGOCIO DEL SOFTWARE","C","778851","","B","1","","","","","34164","E","CREDITOS ASIGNADOS POR REVALIDA","IS14"
"36914","1543","INT. AL NEGOCIO DEL SOFTWARE","C","778851","","B","1","","","","","4596","C","TALLER IV (ANUAL)","C402"
"36914","1543","INT. AL NEGOCIO DEL SOFTWARE","C","778851","","B","1","","","","","4527","C","INT. A LA INGENIERIA DE SOFTWARE","1716"
"20467","1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","C","617383","617385","B","2","","","","","4494","C","TALLER III ( 2DO.SEM.)","CP71"
"20467","1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","C","617383","617385","B","2","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"20467","1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","C","617384","617385","B","2","","","","","32687","E","PROGRAMACION 4","1324"
"20467","1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","C","617384","617385","B","2","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"20467","1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","C","617387","617388","M","","","","","","","","",""
"20467","1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","C","617386","617389","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"20467","1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","C","617385","617389","OR","","","","","","","","",""
"20467","1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","C","617386","617389","B","1","","","","","33099","E","BASES DE DATOS","CP362"
"20467","1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","C","617386","617389","B","1","","","","","102372","E","CREDITOS NO ACUM. CON FUNDAMENTOS DE BASES DE DATOS","1911P"
"20467","1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","C","617388","617389","NOT","","","","","","","","",""
"20467","1926","INT. A LOS SIST. DE INFOR. GEOGRAFICA","C","617389","","AND","","","","","","","","",""
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503141","503143","B","2","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503141","503143","B","2","","","","","4494","C","TALLER III ( 2DO.SEM.)","CP71"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503142","503143","B","2","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503142","503143","B","2","","","","","32687","E","PROGRAMACION 4","1324"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503144","503145","B","1","","","","","32637","E","LOGICA","1027"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503144","503145","B","1","","","","","33805","E","LOGICA Y COMPUTACION","1010"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503144","503145","B","1","","","","","75527","E","LOGICA MODALIDAD AL REVES","1013"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503138","503145","B","1","","","","","32623","E","ANALISIS MATEMATICO II","CP6"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503138","503145","B","1","","","","","32632","E","PROBABILIDAD Y ESTADISTICA","1025"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503138","503145","B","1","","","","","32684","E","ANALISIS MATEMATICO II (P. 74)","CP25"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503138","503145","B","1","","","","","33778","E","PROBABILIDAD Y ESTADISTICA","1075"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503138","503145","B","1","","","","","88359","E","CREDITOS NO ACUM PROB Y EST.","1025P"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503139","503145","B","1","","","","","32688","E","TEORIA DE LENGUAJES","1325"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503139","503145","B","1","","","","","32704","E","TEORIA DE LA PROGRAMACION I","CP33"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503140","503145","B","1","","","","","32663","E","PROGRAMACION 3","1323"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503140","503145","B","1","","","","","32701","E","PROGRAMACION III","CP29"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503143","503145","OR","","","","","","","","",""
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503144","503145","B","1","","","","","32622","E","LOGICA","CP4"
"20540","1828","INT. AL PROCESAMIENTO DE LENG. NATURAL","C","503145","","AND","","","","","","","","",""
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500799","500800","B","1","","","","","32619","E","ANALISIS MATEMATICO I","CP1"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500799","500800","B","1","","","","","32681","E","ANALISIS MATEMATICO I (P. 74)","CP22"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500799","500800","B","1","","","","","33246","E","CALCULO 2","1072"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500799","500800","B","1","","","","","33738","E","CREDITOS ASIGNADOS POR REVALIDA","MAT33"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500799","500800","B","1","","","","","80232","E","CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500799","500800","B","1","","","","","88357","E","CREDITOS NO ACUM CDIVV","1062P"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500798","500800","B","1","","","","","89298","E","CREDITOS NO ACUM CALCULO 1","1020P"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500798","500800","B","1","","","","","32589","E","CALCULO 1","1020"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500798","500800","B","1","","","","","33958","E","CREDITOS ASIGNADOS POR REVALIDA","CAL10"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500798","500800","B","1","","","","","77790","E","CALCULO DIF. E INTEGRAL EN UNA VARIABLE","1061"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500798","500800","B","1","","","","","88356","E","CREDITOS NO ACUM CDIV","1061P"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500799","500800","B","1","","","","","32591","E","CALCULO 2","1022"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500797","500800","B","1","","","","","88359","E","CREDITOS NO ACUM PROB Y EST.","1025P"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500797","500800","B","1","","","","","33778","E","PROBABILIDAD Y ESTADISTICA","1075"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500797","500800","B","1","","","","","32684","E","ANALISIS MATEMATICO II (P. 74)","CP25"
"19805","5831","INT. AL RECONOCIMIENTO DE PATRONES","C","500797","500800","B","1","","","","","32632","E","PROBABILIDAD Y ESTADISTICA","1025"
